1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217
82,0,0,0,0,0,0.013738263,0.020265983,0,0.019421062,0,0,0,0,0,0.007371898,0.014288366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016051223,0,0,0,0,0.03795529,0.030814143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13589872,0,0,0.051735631,0,0,0,0,0,0,0,0,0,0.567938186,1,0.322947837,0.276325359,0.558392549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083472575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0.017944884,0.013233493,0,0.037287308,0,0,0,0,0,0.011032063,0.009858527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189905661,0,0,0,0,0,0,0,0.038513061,0.03118076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40819958,0.322947837,1,0.838619003,0.334186032,0,0,0,0,0,0.048689571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157246462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23826368,0.459233016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0.017847314,0.015899183,0,0.036910005,0,0,0,0,0,0.010962302,0.009802781,0,0,0,0,0,0,0,0,0,0.19241431,0,0,0,0,0,0,0.16916426,0,0,0,0,0,0,0,0.037753423,0.030680958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099856101,0,0,0,0,0,0,0.336447829,0.276325359,0.838619003,1,0.284511835,0,0,0,0,0,0.047359442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142753438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20649755,0.354209815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094551891,0,0,0,0,0,0.210877034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0.016753198,0,0.019460417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038105896,0.030913334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139136939,0,0,0,0,0,0,0,0,0,0,0,0,0.690801486,0.558392549,0.334186032,0.284511835,1,0,0,0.144220761,0,0,0,0,0,0,0,0,0,0,0.135797941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096298498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202634053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195425809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0.131037412,0,0.10067676,0.071950435,0,0.090487319,0.049161199,0.228912348,0.175279531,0.15651694,0,0.15651694,0,0,0.071430353,0.064202338,0.307662727,0,0,0.187281687,0.110957344,0,0.48589637,0,0,0,0,0,0,0.047175655,0,0,0,0.187410917,0.096131069,0.127672775,0.193298848,0,0.130123517,0.197322039,0.202151244,0.168591136,0,0,0,0,0,0,0.23284939,0,0,0,0,0,0,0,0,0,0.085338963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204540372,0.285147121,0.199421245,0,0,0,0,0,1,0.138952768,0,0,0,0.030464084,0,0,0,0,0,0,0,0.130817372,0.381959524,0.190097081,0.190097081,0.381959524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244063124,0.505889002,0.2357685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062635443,0,0.207360028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29433876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0.017267328,0,0,0,0,0.009568026,0,0,0.018040558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395968937,0.498750381,0.363722699,0,0,0,0,0,0.138952768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0.012686031,0.056148675,0,0,0,0.011125063,0.040498193,0,0.031829355,0,0,0,0,0,0.012893525,0.022143163,0,0.042434373,0,0,0.077527759,0,0,0,0,0,0.06216943,0,0,0.087770749,0,0,0,0,0,0,0,0,0,0,0,0,0.087884957,0,0,0,0.181050137,0,0,0,0,0,0,0,0,0.308580829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282768919,0,0,0,0,0.144220761,0,0,1,0.27803681,0,0,0,0,0,0,0,0,0,0.244013638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333032657,0.347672145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127746442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576299116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115088424,0,0,0,0,0,0,0,0,0,0,0.163961534,0
89,0,0,0,0,0,0.011337094,0.011743508,0,0,0,0,0,0,0,0.019240504,0.017211073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039553565,0,0,0,0,0,0,0,0,0,0,0,0,0.103120428,0,0,0,0.260266206,0,0,0,0,0,0,0,0,0.462814954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407082366,0,0,0,0,0,0,0,0.27803681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570104904,0.437656013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620806832,0.620806832,0,0,0,0,0,0.470986852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.00957543,0,0,0,0,0,0.00192809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020036813,0.016112832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0.15305752,0.259975767,0.082992672,0.031316512,0.081317272,0.164129275,0.145514622,0.200585509,0.155354711,0.141291681,0,0.141291681,0,0.059051845,0.198456976,0.175796541,0.040422038,0.122006195,0,0.075662614,0.116394461,0,0,0,0.127376764,0,0.181745029,0,0,0.029771271,0.125877904,0,0.094376418,0.102665591,0.126570984,0.113248058,0.053472944,0.107522163,0.103750831,0,0.13695448,0.15782829,0.125395748,0,0.115199748,0.077938152,0,0,0.049580811,0,0,0,0,0,0,0,0,0,0.044462522,0,0,0.06020983,0.048947167,0.048947167,0,0,0,0,0.106860964,0.069346401,0,0,0.054443715,0,0,0,0.112963429,0.038162473,0.036828173,0,0,0.048689571,0.047359442,0,0.030464084,0,0,0,0,1,0,0,0,0,0.014439076,0,0,0.041992942,0,0,0,0,0,0.071239714,0,0,0,0,0,0,0,0,0,0.153495443,0,0,0,0,0,0.157099759,0.122969506,0,0,0,0,0.087141065,0.087353259,0,0.051178344,0.078253232,0,0,0,0.096127965,0.021980986,0,0.074941462,0,0,0,0,0,0,0,0,0.076218398,0,0,0,0,0,0,0,0,0.129440633,0,0,0,0,0,0,0.136505823,0.076027012,0,0,0,0,0,0.030786328,0.08043141,0.079818483,0.08043141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05635595,0.05635595,0,0,0,0,0.034648998,0,0,0,0,0,0,0,0,0,0,0
92,0.041563024,0,0,0,0.068576421,0.014797398,0,0,0,0,0,0,0,0,0.017218447,0.008787786,0,0,0.256746739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022578018,0,0,0,0,0,0.152131666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.305158349,0,0,0.307375498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217915229,0,0,0.07294406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232287775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410305791,0.410305791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0.004147724,0.002742626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0.007474878,0,0,0,0,0.004142427,0.002740309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009127274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0.153831689,0,0.009515004,0,0.045535102,0.017564896,0,0.016359213,0,0,0,0,0,0.076043007,0.06188614,0,0.085329861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122000527,0,0.041018788,0.077643833,0.073991811,0.029062441,0,0,0,0,0.030644817,0,0,0,0,0,0,0,0,0.076313642,0.093284337,0,0,0,0,0,0,0.062358168,0,0,0,0,0,0,0,0,0,0,0.046005351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.160721433,0,0,0.223148459,0.063561692,0,0,0.063561692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116165289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0.025231012,0.103662625,0,0,0,0.025515655,0.009404424,0,0,0.038373933,0,0.038373933,0,0.149457572,0.041838047,0.037412025,0.066713161,0.050908867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066122515,0.05525232,0,0,0,0,0.051336986,0.075242787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014439076,0,0,0,0.160721433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0.020311683,0,0,0,0,0.035464668,0.020854092,0,0.025452916,0,0,0,0,0,0.01323707,0.01183538,0,0.088991284,0,0,0,0,0,0,0,0,0,0,0.171683241,0,0,0,0,0,0,0.024668957,0,0,0.088159273,0,0,0,0.106773472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272841884,0,0,0,0,0,0,0,0,0,0.134748712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.358528628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0.008545913,0.005653566,0,0.016109305,0,0,0,0,0,0,0,0,0.04031903,0,0,0,0,0,0,0,0,0,0,0.236893866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358528628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0.034989875,0.0199422,0,0.078513228,0,0,0,0,0,0.01390478,0.012471925,0.14678462,0,0,0.079462438,0.135625681,0,0,0,0,0,0,0,0,0,0,0.131696166,0,0.058679526,0.074384923,0.019342568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084055396,0,0,0,0,0,0,0,0.121575399,0.224426841,0,0,0,0,0,0,0,0,0,0.049527917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135797941,0.130817372,0,0.244013638,0,0,0.041992942,0,0,0,0.223148459,0,0,0,1,0.459223871,0.251308798,0.400936461,0.459223871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189609011,0,0,0,0.182588303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12109361,0,0,0,0,0,0,0,0,0,0,0.221628026,0,0,0.29653906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.038079088,0,0,0.025194393,0,0.047696694,0.017824724,0.087238811,0.103260669,0.057313234,0,0.057313234,0,0,0.03913465,0.035043657,0.253470689,0,0,0.086274761,0.148139646,0,0,0,0,0,0,0,0,0,0,0,0,0.092693103,0.141224347,0.046032961,0.110379219,0,0,0,0.075896824,0.062140355,0,0,0,0,0,0,0.354913238,0,0,0,0,0,0,0,0,0,0,0.301748718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381959524,0,0,0,0,0,0,0,0,0.063561692,0,0,0,0.459223871,1,0.334954362,0.534384063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296710773,0,0,0,0,0,0,0,0,0.520720954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0.015243653,0,0,0,0,0.01426235,0,0,0.026734894,0,0,0,0,0,0,0,0.069375829,0,0.303263476,0.098031646,0.106616202,0,0,0,0,0,0,0,0,0,0,0,0,0.038439661,0.043937273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190097081,0,0,0,0,0,0.305158349,0,0,0,0,0,0,0.251308798,0.334954362,1,0.626804551,0.334954362,0.376516848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543543091,0.543543091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0.01426235,0,0,0.042652681,0,0,0,0,0,0,0,0.110681757,0,0,0.098031646,0.170094812,0,0,0,0,0,0,0,0,0,0,0,0,0.038439661,0.043937273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190097081,0,0,0,0,0,0,0,0,0,0,0,0,0.400936461,0.534384063,0.626804551,1,0.534384063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0.038079088,0,0,0.025194393,0,0.047696694,0.017824724,0.087238811,0.103260669,0.057313234,0,0.057313234,0,0,0.03913465,0.035043657,0.253470689,0,0,0.086274761,0.148139646,0,0,0,0,0,0,0,0,0,0,0,0,0.092693103,0.141224347,0.046032961,0.110379219,0,0,0,0.075896824,0.062140355,0,0,0,0,0,0,0.354913238,0,0,0,0,0,0,0,0,0,0,0.301748718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381959524,0,0,0,0,0,0,0,0,0.063561692,0,0,0,0.459223871,1,0.334954362,0.534384063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296710773,0,0,0,0,0,0,0,0,0.520720954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0.037306878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305453076,0,0.039468264,0,0,0,0,0,0.038793526,0,0,0,0,0,0,0,0,0,0.022993317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307375498,0,0,0,0,0,0,0,0,0.376516848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550617403,0.550617403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0.077110209,0,0,0,0.084004069,0.043642611,0.039050518,0,0.107767367,0.07884569,0.590254722,0.07884569,0,0.264584504,0.019257176,0.03177276,0,0,0,0,0,0,0,0,0.282219527,0,0.096821607,0,0,0,0,0.214164335,0,0,0,0.063350392,0,0,0.105840705,0,0,0.047798222,0.125731483,0,0.493082088,0.381110558,0,0,0,0,0,0,0.256037532,0,0,0,0,0.068452486,0,0,0,0,0,0,0,0.292334362,0,0,0.313083355,0,0,0,0,0.243656166,0.292334362,0.337720396,0.296418803,0,0,0,0,0,0,0,0,0,0,0,0,0.071239714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.365318552,0,0,0,0,0,0,0,0,0.212850024,0,0,0,0,0,0.229102713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3038222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0.025799284,0,0,0,0,0.014323164,0.009482274,0,0.026949382,0,0,0,0,0,0,0.01490335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341067086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461182211,0,0,0,0,0,0,0,0,0,0,0,0,0.594034645,0,0,0,0,0,0,0,0.422510159,0.594034645,0.817198896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365318552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0.147333747,0,0.223874144,0.052318172,0.30366179,0.084151379,0.05639514,0.328172029,0.153471244,0.219304157,0,0.219304157,0,0.182921002,0.097490374,0.087432819,0.180831419,0.188592133,0,0.259589109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215194104,0.059170226,0.13414485,0.103589449,0.360474652,0.30275862,0,0.287346097,0.237117413,0,0,0,0.214151174,0,0,0,0,0,0,0,0,0,0,0.291101045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.355122037,0.442574034,0.37777238,0.37777238,0.37777238,0,0,0,0,0,0,0,0,0,0,0,0,0.558582257,0.38757594,0.241247506,0.242880886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
